id,name,legal_name,type,admin_street_address,admin_city,admin_state,admin_zip,phone_number,latitude,longitude,locale_code,county_code,state_code,region_code,income,revenue
8403601586,1000 ISLANDS MUSEUMS,FRIENDS OF 1000 ISLANDS MUSEUMS INC,GENERAL MUSEUM,PO BOX 502,CLAYTON,NY,13624,3156865794,44.23987,-76.08771,4.0,45.0,36.0,2,0.0,0.0
8403601146,125TH NEW YORK REGIMENTAL ASSOCIATION,THE 125TH NEW YORK REGIMENTAL ASSOCIATION,HISTORIC PRESERVATION,PO BOX 611,RENSSELAER,NY,12144,,42.62414,-73.73958,2.0,83.0,36.0,2,0.0,0.0
8403601096,150TH APPOMATTOX - APPOMATTOX HISTORICAL SOCIETY,HISTORICAL SOCIETY OF THE TOWN OF OLIVE C O FRANK E BECKER,HISTORIC PRESERVATION,PO BOX 366,SHOKAN,NY,12481,,41.98001,-74.21592,4.0,111.0,36.0,2,0.0,0.0
8403600504,1812 HOMESTEAD,1812 HOMESTEAD EDUCATIONAL FDW,HISTORIC PRESERVATION,4403 NYS ROUTE 22,WILLSBORO,NY,12996,5189634071,44.37675,-73.41472,4.0,31.0,36.0,2,54893.0,
8403602092,1816 FARMINGTON QUAKER MEETINGHOUSE MUSEUM,1816 FARMINGTON QUAKER MEETINGHOUSE MUSEUM,HISTORY MUSEUM,PO BOX 25053,FARMINGTON,NY,14425,,43.03334,-77.31575,4.0,69.0,36.0,2,75979.0,75979.0
8403600795,1890 HOUSE MUSEUM AND CENTER FOR THE ARTS,1890 HOUSE MUSEUM AND CENTER FOR THE ARTS,HISTORIC PRESERVATION,37 TOMPKINS STREET,CORTLAND,NY,13045,6077567551,42.59577,-76.18228,3.0,23.0,36.0,2,68977.0,63206.0
8403601519,1932 & 1980 LAKE PLACID WINTER OLYMPIC MUSEUM,1932 & 1980 LAKE PLACID WINTER OLYMPIC MUSEUM,GENERAL MUSEUM,OLYMPIC CENTER 2634 MAIN ST,LAKE PLACID,NY,12946,5185231655,44.27429,-73.97963,3.0,31.0,36.0,2,61088.0,61088.0
8403600695,361 VETERANS ASSOCIATION,MARINE HELICOPTER SQUADRON 361 VETERANS ASSOCIATION INC,HISTORIC PRESERVATION,PO BOX 429,CUTCHOGUE,NY,11935,6318275526,41.01316,-72.47384,2.0,103.0,36.0,2,0.0,0.0
8403600859,369TH HISTORICAL SOCIETY,THE 369TH HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 1206,NEW YORK,NY,10037,2122819474,40.81889,-73.93757,1.0,61.0,36.0,2,,
8403601769,4 RIVER VALLEYS HISTORICAL SOCIETY,4 RIVER VALLEYS HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 504,CARTHAGE,NY,13619,,44.02318,-75.67713,4.0,45.0,36.0,2,0.0,0.0
8403600917,6BC BOTANICAL GARDEN,6BC BOTANICAL GARDEN INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",TOMPKINS SQUARESTATION PO BOX 20668,NEW YORK CITY,NY,10009,,40.71944,-73.98071,1.0,61.0,36.0,2,0.0,0.0
8403600474,82ND AIRBORNE DIVISION HISTORICAL INSTITUTE,82ND AIRBORNE DIVISION HISTORICAL INSTITUTE INC,HISTORIC PRESERVATION,150 BROADWAY,GREENLAWN,NY,11740,,40.85988,-73.36438,2.0,103.0,36.0,2,,
8403602118,911 RESPONDERS REMEMBERED PARK,911 RESPONDERS REMEMBERED PARK INC,HISTORY MUSEUM,PO BOX 43,NESCONSET,NY,11767,6318079208,40.84334,-73.14351,2.0,103.0,36.0,2,0.0,0.0
8409400020,A.W.A. ELECTRONIC-COMMUNICATION MUSEUM,A.W.A. ELECTRONIC-COMMUNICATION MUSEUM,GENERAL MUSEUM,P.O. BOX 421,BLOOMFIELD,NY,14469,,42.87665,-77.45732,4.0,69.0,36.0,2,,
8403600802,ABRAHAM LINCOLN BRIGADE ARCHIVES,ABRAHAM LINCOLN BRIGADE ARCHIVES,HISTORY MUSEUM,799 BROADWAY STE 341,NEW YORK,NY,10003,2126745398,40.73244,-73.99137,1.0,61.0,36.0,2,1627527.0,1308366.0
8403601706,ACCINOSCO,ACCINOSCO INC,GENERAL MUSEUM,85 S 6TH ST,BROOKLYN,NY,11249,6512249431,40.71102,-73.96513,1.0,47.0,36.0,2,,
8409502667,ADELPHI UNIVERSITY GALLERIES,ADELPHI UNIVERSITY,ART MUSEUM,1 SOUTH AVE,GARDEN CITY,NY,11530,8002335744,40.72833,-73.64514,2.0,59.0,36.0,2,290961073.0,237481682.0
8403600439,ADEPT NEW AMERICAN FOLK CENTER,ADEPT NEW AMERICAN FOLK CENTER,GENERAL MUSEUM,325 HAWTHORNE TER,MOUNT VERNON,NY,10552,9146688376,40.92082,-73.82167,2.0,119.0,36.0,2,,
8403601882,ADIRONDACK ARCHITECTURAL HERITAGE,ADIRONDACK ARCHITECTURAL HERITAGE,HISTORIC PRESERVATION,1745 MAIN ST,KEESEVILLE,NY,12944,5188349328,44.50817,-73.488,4.0,19.0,36.0,2,346770.0,337309.0
8403601003,ADIRONDACK HISTORICAL ASSOCIATION,ADIRONDACK HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PO BOX 99,BLUE MTN LAKE,NY,12812,5183527311,43.83536,-74.42655,4.0,,36.0,2,15419688.0,7109668.0
8403600398,ADIRONDACK HISTORY CENTER,ADIRONDACK HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,7590 CT ST,ELIZABETHTOWN,NY,12932,5188736466,43.83536,-74.42655,4.0,41.0,36.0,2,15419688.0,7109668.0
8403601478,ADIRONDACK MENNONITE HERITAGE FARM,ADIRONDACK MENNONITE HERITAGE ASSOCIATION AND HISTORICAL SO,HISTORIC PRESERVATION,PO BOX 368,CROGHAN,NY,13327,3153461122,43.88648,-75.33623,4.0,49.0,36.0,2,66387.0,62442.0
8403600402,ADIRONDACK MUSEUM,ADIRONDACK HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,9097 STATE ROUTE 30,BLUE MOUNTAIN LAKE,NY,12812,5183527311,43.83536,-74.42655,4.0,41.0,36.0,2,15419688.0,7109668.0
8403601881,ADIRONDACK RAILWAY PRESERVATION SOCIETY,ADIRONDACK RAILWAY PRESERVATION SOCIETY,HISTORIC PRESERVATION,321 MAIN ST UNION STATION,UTICA,NY,13501,3157240700,43.08852,-75.23028,1.0,65.0,36.0,2,1732024.0,1702188.0
8403601175,ADIRONDACK WOMEN IN HISTORY,ADIRONDACK WOMEN IN HISTORY INC,ART MUSEUM,PO BOX 565,WILLSBORO,NY,12996,,44.37474,-73.39937,4.0,31.0,36.0,2,0.0,0.0
8403602079,AFRICAN AMERICAN HISTORICAL SOCIETY,AFRICAN AMERICAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 652,POMONA,NY,10970,8453622126,41.1864,-74.03618,2.0,87.0,36.0,2,0.0,0.0
8403600435,AFRICAN-AMERICAN WAX MUSEUM OF HARLEM,AFRICAN-AMERICAN WAX MUSEUM OF HARLEM,GENERAL MUSEUM,318 W 115TH ST,NEW YORK,NY,10026,2126787818,40.8039,-73.95686,1.0,61.0,36.0,2,,
8403600636,AFRICAN-ATLANTIC GENEALOGICAL SOCIETY,AFRICAN-ATLANTIC GENEALOGICAL SOCIETY INC,HISTORIC PRESERVATION,PO BOX 7385,FREEPORT,NY,11520,,40.65411,-73.58779,2.0,59.0,36.0,2,81240.0,81240.0
8403600418,AFRICANA RESEARCH MUSEUM,AFRICANA RESEARCH MUSEUM,GENERAL MUSEUM,3065 BAILEY AVE,BUFFALO,NY,14215,7168629260,42.93875,-78.81355,1.0,29.0,36.0,2,,
8403601230,AKIN HALL ASSOCIATION,AKIN HALL ASSOCIATION,GENERAL MUSEUM,PO BOX 345,PAWLING,NY,12564,8458555099,41.561,-73.54956,4.0,27.0,36.0,2,476171.0,126622.0
8403601342,AKWESASNE CULTURAL CENTER,AKWESASNE CULTURAL CENTER,GENERAL MUSEUM,321 STATE ROUTE 37,HOGANSBURG,NY,13655,5183582240,44.97848,-74.69188,4.0,33.0,36.0,2,,
8403601259,ALBANY COUNTY HISTORICAL ASSOCIATION,ALBANY COUNTY HISTORICAL ASSOC INC,HISTORIC PRESERVATION,9 TEN BROECK PL,ALBANY,NY,12210,5184369826,42.65855,-73.75161,1.0,1.0,36.0,2,129034.0,129034.0
8403601052,ALBANY INSTITUTE OF HISTORY AND ART,ALBANY INSTITUTE OF HISTORY AND ART,ART MUSEUM,125 WASHINGTON AVE,ALBANY,NY,12210,5184634478,42.65686,-73.76339,1.0,1.0,36.0,2,2292872.0,1847719.0
8403602428,ALBANY PINE BUSH DISCOVERY CENTER,ALBANY PINE BUSH DISCOVERY CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",195 NEW KARNER RD,ALBANY,NY,12205,5184560655,42.72667,-73.85865,2.0,1.0,36.0,2,,
8409501306,ALBERT R. MANN LIBRARY,ALBERT R. MANN LIBRARY ACQUISTION DIVISION,GENERAL MUSEUM,237 MANN DRIVE CORNELL UNIVERSITY,ITHACA,NY,14853,,42.44561,-76.48598,1.0,,36.0,2,,
8403602452,ALBRIGHT�KNOX ART GALLERY,ALBRIGHT�KNOX ART GALLERY,ART MUSEUM,1285 ELMWOOD AVENUE,BUFFALO,NY,14222,7168828700,42.93196,-78.87689,1.0,29.0,36.0,2,,
8403602076,ALCO HISTORICAL & TECHNICAL SOCIETY,ALCO HISTORICAL & TECHNICAL SOCIETY,HISTORY MUSEUM,1910 MAXON RD EXT,SCHENECTADY,NY,12301,5183744628,42.828,-73.9247,1.0,93.0,36.0,2,49741.0,49741.0
8403601196,ALCOVE PRESERVATION ASSOCIATION,ALCOVE PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,PO BOX 81,ALCOVE,NY,12007,,42.48112,-73.93304,4.0,1.0,36.0,2,0.0,0.0
8403602275,ALEXANDRIA TOWNSHIP HISTORICAL SOCIETY,ALEXANDRIA TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 695,ALEX BAY,NY,13607,3154824586,44.33726,-75.91873,4.0,45.0,36.0,2,54877.0,48762.0
8403601871,ALFRED TWENTY FIRST CENTRY GROUP,ALFRED TWENTY FIRST CENTRY GROUP INC,HISTORIC PRESERVATION,PO BOX 86,ALFRED STA,NY,14803,,42.25512,-77.77978,4.0,3.0,36.0,2,15008.0,15008.0
8403600840,ALICE AUSTEN HOUSE,FRIENDS OF ALICE AUSTEN HOUSE INC,HISTORY MUSEUM,2 HYLAN BLVD,STATEN ISLAND,NY,10305,7188164506,40.61451,-74.06474,1.0,85.0,36.0,2,216779.0,216779.0
8403600389,ALICE AUSTEN HOUSE MUSEUM,FRIENDS OF ALICE AUSTEN HOUSE INC,HISTORY MUSEUM,2 HYLAN BOULEVARD,STATEN ISLAND,NY,10305,7188164506,40.61451,-74.06474,1.0,85.0,36.0,2,216779.0,216779.0
8403600406,ALICE T MINER MUSEUM,ALICE T MINER COLONIAL COLLECTION,GENERAL MUSEUM,9618 STATE ROUTE 9,CHAZY,NY,12921,5188467336,44.88337,-73.42792,4.0,19.0,36.0,2,2061453.0,
8403601965,ALLEGANY COUNTY HISTORICAL SOCIETY,ALLEGANY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 588,WELLSVILLE,NY,14895,5856108668,42.10976,-77.93967,3.0,3.0,36.0,2,4976.0,4976.0
8403601509,ALLEGANY STATE PARK HISTORICAL SOCIETY,ALLEGANY STATE PARK HISTORICAL SOCIETY,HISTORIC PRESERVATION,2373 ASP ROUTE 1,SALAMANCA,NY,14779,7163549101,42.11893,-78.76613,4.0,9.0,36.0,2,0.0,0.0
8403600434,ALLEY POND ENVIRONMENTAL CENTER,ALLEY POND ENVIRONMENTAL CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",228-06 NORTHERN BLVD,LITTLE NECK,NY,11101,7182294000,40.762,-73.75354,1.0,81.0,36.0,2,802200.0,781049.0
8403601128,ALMANZO AND LAURA INGALLS WILDER ASSOCIATION,ALMANZO AND LAURA INGALLS WILDER ASSOCIATION,HISTORIC PRESERVATION,PO BOX 283,MALONE,NY,12953,5184831207,44.85568,-74.28186,3.0,33.0,36.0,2,64243.0,56164.0
8403601627,ALMOND HISTORICAL SOCIETY,ALMOND HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 209,ALMOND,NY,14804,6072766781,42.31259,-77.81416,4.0,3.0,36.0,2,0.0,0.0
8403600392,ALTERNATIVE MUSEUM,ALTERNATIVE MUSEUM,GENERAL MUSEUM,32 W 82ND ST,NEW YORK,NY,10024,2129664444,40.78309,-73.97281,1.0,61.0,36.0,2,,
8403601961,ALUMNI SOCIETY OF THE SCHOOL OF VISUAL ARTS,SVA ALUMNI SOCIETY INC,GENERAL MUSEUM,209 E 23RD ST,NEW YORK,NY,10010,2125922000,40.73875,-73.98224,1.0,61.0,36.0,2,422791.0,243206.0
8403600719,AMAGANSETT HISTORICAL ASSOCIATION,AMAGANSETT HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PO BOX 7077,AMAGANSETT,NY,11930,6312673020,40.98389,-72.11561,4.0,,36.0,2,51221.0,43126.0
8409502684,AMELIE A. WALLACE GALLERY,AMELIE A. WALLACE GALLERY,ART MUSEUM,223 STORE HILL RD,OLD WESTBURY,NY,11568,,40.78059,-73.58016,2.0,59.0,36.0,2,,
8403601089,AMENIA HISTORICAL SOCIETY,AMENIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 22,AMENIA,NY,12501,8453738118,41.85932,-73.55964,4.0,27.0,36.0,2,0.0,0.0
8403600740,AMERICAN ACADEMY OF ARTS AND LETTERS,AMERICAN ACADEMY OF ARTS AND LETTERS,ART MUSEUM,633 W 155TH ST,NEW YORK,NY,10032,2123685900,40.83385,-73.94731,1.0,61.0,36.0,2,10844994.0,
8403600411,AMERICAN AIR POWER MUSEUM,AMERICAN AIR POWER MUSEUM,GENERAL MUSEUM,1300 NEW HWY,FARMINGDALE,NY,11735,6312936398,40.71798,-73.40617,2.0,103.0,36.0,2,,
8403602018,AMERICAN AIRMAIL SOCIETY,AMERICAN AIR MAIL SOCIETY,HISTORIC PRESERVATION,PO BOX 110,MINEOLA,NY,11501,5099244484,40.74561,-73.63875,2.0,59.0,36.0,2,0.0,0.0
8403600410,AMERICAN AIRPOWER MUSEUM,AMERICAN AIRPOWER MUSEUM,GENERAL MUSEUM,1230 NEW HWY,FARMINGDALE,NY,11735,6312936398,40.71785,-73.40611,2.0,103.0,36.0,2,,
8403600391,AMERICAN BASEBALL WAX,AMERICAN BASEBALL WAX,GENERAL MUSEUM,99 MAIN ST,COOPERSTOWN,NY,13326,6075471273,42.70042,-74.9245,4.0,77.0,36.0,2,,
8403600422,AMERICAN CRAFT MUSEUM,AMERICAN CRAFT MUSEUM,GENERAL MUSEUM,40 WEST 53 STREET,NEW YORK,NY,10019,2129563535,40.76092,-73.97803,1.0,61.0,36.0,2,,
8403600773,AMERICAN FOLK ART MUSEUM,AMERICAN FOLK ART MUSEUM,ART MUSEUM,1865 BROADWAY FL 11,NEW YORK,NY,10023,2122651040,40.77025,-73.98274,1.0,61.0,36.0,2,3937328.0,3226565.0
8403600167,AMERICAN FOLK ART MUSEUM,AMERICAN FOLK ART MUSEUM,ART MUSEUM,47-29 32ND PLACE,LONG ISLAND CITY,NY,10022,2122651040,40.77316,-73.98142,1.0,61.0,36.0,2,3937328.0,3226565.0
8403600416,AMERICAN GEOGRAPHICAL SOCIETY,AMERICAN GEOGRAPHICAL SOCIETY,HISTORIC PRESERVATION,120 WALL ST,NEW YORK,NY,10005,2124225456,40.70521,-74.00622,1.0,61.0,36.0,2,,
8403600486,AMERICAN HISTORICAL PRINT COLLECTORS SOCIETY,AMERICAN HISTORICAL PRINT COLLECTORS SOCIETY INC,HISTORIC PRESERVATION,94 MARINE ST,FARMINGDALE,NY,11735,5087555221,40.71467,-73.42002,2.0,103.0,36.0,2,70082.0,70082.0
8403600661,AMERICAN HISTORY WORKSHOP NY,AMERICAN HISTORY WORKSHOP NY,GENERAL MUSEUM,588 7TH ST,BROOKLYN,NY,11215,7184996500,40.66599,-73.97675,1.0,47.0,36.0,2,,
8403600766,AMERICAN HUNGARIAN LIBRARY AND HISTORICAL SOCIETY,AMERICAN HUNGARIAN LIBRARY AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,213 EAST 82 STREET,NEW YORK,NY,10028,2153826378,40.77571,-73.95406,1.0,61.0,36.0,2,0.0,0.0
8403600754,AMERICAN IRISH HISTORICAL SOCIETY,AMERICAN IRISH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,991 5TH AVE,NEW YORK,NY,10028,2122882263,40.77816,-73.96276,1.0,61.0,36.0,2,974645.0,765204.0
8403602136,AMERICAN ITALIAN HERITAGE MUSEUM,AMERICAN ITALIAN HERITAGE MUSEUM,GENERAL MUSEUM,1227 CENTRAL AVENUE,ALBANY,NY,12205,5184351979,42.69605,-73.80814,2.0,1.0,36.0,2,97185.0,72925.0
8403600763,AMERICAN JEWISH HISTORICAL SOCIETY,AMERICAN JEWISH HISTORICAL SOCIETY,HISTORIC PRESERVATION,15 W 16TH ST FL 5,NEW YORK,NY,10011,2122946160,40.73761,-73.99309,1.0,61.0,36.0,2,2689710.0,2647200.0
8403601366,AMERICAN MAPLE MUSEUM,AMERICAN MAPLE MUSEUM,HISTORY MUSEUM,PO BOX 81,CROGHAN,NY,13327,3153461107,43.91754,-75.33566,4.0,49.0,36.0,2,34808.0,18758.0
8403600654,AMERICAN MARITIME HISTORY PROJECT,AMERICAN MARITIME HISTORY PROJECT INC,HISTORIC PRESERVATION,758 CULLUM ROAD,WEST POINT,NY,10096,,41.39494,-73.95615,4.0,71.0,36.0,2,19252.0,19252.0
8403600424,AMERICAN MERCHANT MARINE MUSEUM,AMERICAN MERCHANT MARINE MSM,GENERAL MUSEUM,300 STEAMBOAT RD,GREAT NECK,NY,11024,5167266047,40.81278,-73.76038,2.0,59.0,36.0,2,,
8403600558,AMERICAN MERCHANT MARINE MUSEUM FOUNDATION,AMERICAN MERCHANT MARINE MUSEUM FOUNDATION,GENERAL MUSEUM,U S MERCHANT MARINE ACA,KINGS POINT,NY,11024,5167266047,40.81278,-73.76038,2.0,59.0,36.0,2,,
8403600436,AMERICAN MUSEUM OF FINANCIAL HISTORY,MUSEUM OF AMERICAN FINANCE,GENERAL MUSEUM,26 BROADWAY ROOM 200,NEW YORK,NY,1004,2129084110,40.70645,-74.00908,1.0,61.0,36.0,2,3696357.0,3387822.0
8403600415,AMERICAN MUSEUM OF NATURAL,AMERICAN MUSEUM OF NATURAL,GENERAL MUSEUM,2606 HARING ST,BROOKLYN,NY,11235,7187695100,40.5886,-73.93893,1.0,47.0,36.0,2,,
8403601031,AMERICAN MUSEUM OF NATURAL HISTORY,AMERICAN MUSEUM OF NATURAL HISTORY,NATURAL HISTORY MUSEUM,CENTRAL PARK WEST AT 79TH ST,NEW YORK,NY,10024,2127695656,40.77949,-73.97611,1.0,61.0,36.0,2,495496805.0,197273112.0
8403600749,AMERICAN MUSEUM OF NATURAL HISTORY - PLANETARIUM,AMERICAN MUSEUM OF NATURAL HISTORY PLANETARIUM AUTHORITY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CENTRAL PARK WEST AT 79TH STREET,NEW YORK,NY,10024,,40.77949,-73.97611,1.0,61.0,36.0,2,133447.0,133447.0
8403600582,AMERICAN MUSEUM OF THE MOVING IMAGE,AMERICAN MUSEUM OF THE MOVING IMAGE,GENERAL MUSEUM,3601 35TH AVE,ASTORIA,NY,11106,7187776800,40.75645,-73.92379,1.0,81.0,36.0,2,10651828.0,10294649.0
8403600915,AMERICAN VETERANS HISTORICAL MUSEUM,AMERICAN VETERANS HISTORICAL MUSEUM INC,HISTORIC PRESERVATION,68 MARTIN RD,HOPEWELL JCT,NY,12533,,41.61758,-73.72362,2.0,27.0,36.0,2,0.0,0.0
8403601487,AMHERST MUSEUM,BUFFALO NIAGARA HERITAGE VILLAGE,HISTORIC PRESERVATION,3755 TONAWANDA CREEK RD,AMHERST,NY,14228,7166891440,43.08387,-78.73231,4.0,29.0,36.0,2,755730.0,743602.0
8403601394,AMHERST MUSEUM FOUNDATION,AMHERST MUSEUM FOUNDATION INC,GENERAL MUSEUM,3755 TONAWANDA CREEK ROAD,AMHERST,NY,14228,,43.08387,-78.73231,4.0,29.0,36.0,2,22130.0,22130.0
8403601949,AMIGOS DEL MUSEO DEL BARRIO,AMIGOS DEL MUSEO DEL BARRIO,GENERAL MUSEUM,1230 5TH AVE,NEW YORK,NY,10029,2128317272,40.79294,-73.95197,1.0,61.0,36.0,2,4905706.0,4577103.0
8403601946,AMITYVILLE HISTORICAL SOCIETY,AMITYVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 764,AMITYVILLE,NY,11701,6315981486,40.67561,-73.41655,2.0,103.0,36.0,2,610881.0,51232.0
8403601894,AMOS PATTERSON MUSEUM,AMOS PATTERSON MUSEUM,GENERAL MUSEUM,407 GROVELAND AVE,ENDICOTT,NY,13760,,42.11582,-76.0109,2.0,7.0,36.0,2,0.0,0.0
8403601204,ANCRAM PRESERVATION GROUP,ANCRAM PRESERVATION GROUP INC,HISTORIC PRESERVATION,PO BOX 177,ANCRAM,NY,12502,5183291612,42.06816,-73.6644,4.0,21.0,36.0,2,8705.0,8705.0
8403601759,ANDE SOCIETY FOR HISTORY & CULTURE,ANDE SOCIETY FOR HISTORY & CULTURE,HISTORIC PRESERVATION,PO BOX 455,ANDES,NY,13731,8456763775,42.18878,-74.786,4.0,25.0,36.0,2,29699.0,29137.0
8403602413,ANDERSON FALLS HERITAGE SOCIETY,ANDERSON FALLS HERITAGE SOCIETY,HISTORIC PRESERVATION,24 CHESTERFIELD STREET,KEESEVILLE,NY,12944,,44.49717,-73.47664,4.0,31.0,36.0,2,12083.0,12083.0
8403601642,ANDES SOCIETY FOR HISTORY & CULTURE ENDOWMENT FUND,ANDES SOCIETY FOR HISTORY & CULTURE ENDOWMENT FUND TR NATL,HISTORY MUSEUM,PO BOX 389,WALTON,NY,13856,,42.18554,-75.14277,4.0,25.0,36.0,2,13391.0,13391.0
8403601786,ANDOVER HISTORIC PRESERVATION CORP,ANDOVER HISTORIC PRESERVATION CORP,HISTORIC PRESERVATION,22 EAST GREENWOOD STREET,ANDOVER,NY,14806,6074788009,42.15646,-77.7947,4.0,3.0,36.0,2,703145.0,703145.0
8409500252,ANDRUS PLANETARIUM,ANDRUS PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,511 WARBURTON AVENUE,YONKERS,NY,10701,,40.95001,-73.8961,2.0,119.0,36.0,2,,
8403600966,ANNETTE GREEN PERFUME MUSEUM,ANNETTE GREEN MUSEUM AT THE FRAGRANCE FOUNDATION,GENERAL MUSEUM,145 E 32ND ST,NYC,NY,10016,2127799058,40.74504,-73.97996,1.0,61.0,36.0,2,,
8403601042,ANTHOLOGY FILM ARCHIVES,ANTHOLOGY FILM ARCHIVES,GENERAL MUSEUM,32 2ND AVE # 34,NEW YORK,NY,10003,2125055181,40.73003,-73.98902,1.0,,36.0,2,917878.0,917878.0
8403600559,ANTHROPOLOGY MUSEUM OF THE PEOPLE OF NEW YORK,THE ANTHROPOLOGY MUSEUM OF THE PEOPLE OF NEW YORK,GENERAL MUSEUM,6419 KISSENA BOULEVARD,FLUSHING,NY,11367,7184285650,40.73737,-73.81425,1.0,81.0,36.0,2,0.0,0.0
8403601734,ANTIQUE & CLASSIC AIRCRAFT INTERNATIONAL,ANTIQUE & CLASSIC AIRCRAFTINTERNATIONAL INC,GENERAL MUSEUM,21 URBAN RD,SOUND BEACH,NY,11789,,40.96499,-72.96907,2.0,103.0,36.0,2,0.0,0.0
8403601263,ANTIQUE AND CLASSIC BOAT SOCIETY,ANTIQUE AND CLASSIC BOAT SOCIETY INC,HISTORIC PRESERVATION,422 JAMES ST,CLAYTON,NY,13624,3156862628,44.24009,-76.08554,4.0,45.0,36.0,2,607688.0,499596.0
8403601788,ANTIQUE BOAT MUSEUM,ANTIQUE BOAT MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,750 MARY ST,CLAYTON,NY,13624,3156864104,44.23805,-76.08862,4.0,45.0,36.0,2,4078428.0,2418117.0
8403601929,ANTIQUE WIRELESS ASSOCIATION,ANTIQUE WIRELESS ASSOCIATION INC,HISTORY MUSEUM,PO BOX E,BREESPORT,NY,14816,5852575119,42.17998,-76.73471,4.0,,36.0,2,,
8403600648,ANTIQUITY MASONIC HISTORICAL SOCIETY,ANTIQUITY MASONIC HISTORICAL SOCIETY,HISTORIC PRESERVATION,1900 BRENTWOOD ROAD,BRENTWOOD,NY,11717,6314351543,40.77861,-73.24626,2.0,103.0,36.0,2,0.0,0.0
8403601442,APOTHECARY AND HISTORICAL EXHIBITS,U B FOUNDATION ACTIVITIES INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,288 KAPOOR HALL,BUFFALO,NY,14214,7166453002,42.96999,-78.80037,2.0,29.0,36.0,2,98214946.0,93734571.0
8409501937,ARBORETUM AT ADELPHI UNIVERSITY,ADELPHI UNIVERSITY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",1 SOUTH AVE,GARDEN CITY,NY,11530,8002335744,40.72833,-73.64514,2.0,59.0,36.0,2,290961073.0,237481682.0
8403601314,ARCADE HISTORICAL SOCIETY,ARCADE HISTORICAL SOCIETY,HISTORIC PRESERVATION,331 MAIN ST,ARCADE,NY,14009,5854924466,42.55347,-78.41276,4.0,121.0,36.0,2,62873.0,
8403601888,ARCADIA HISTORICAL SOCIETY,NEWARK-ARCADIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,120 HIGH ST,NEWARK,NY,14513,3153316409,43.0443,-77.09576,3.0,117.0,36.0,2,59522.0,56430.0
8403600423,ARCHITECTURAL HISTORY FOUNDATION,ARCHITECTURAL HISTORY FOUNDATION,GENERAL MUSEUM,4 TIMES SQ,NEW YORK,NY,10036,2122865141,40.75666,-73.98612,1.0,61.0,36.0,2,,
8403600431,ARCHITECTURE FOR ART,ARCHITECTURE FOR ART,ART MUSEUM,2633 ROUTE 23,HILLSDALE,NY,12529,5183251114,42.19497,-73.53519,4.0,,36.0,2,,
8403600400,ARCHIVES OF AMERICAN ART,ARCHIVES OF AMERICAN ART,ART MUSEUM,1285 AVENUE OF THE AMERICAS,NEW YORK,NY,10019,2123995030,40.76077,-73.9799,1.0,61.0,36.0,2,,
8403600437,ARKELL MUSEUM,ARKELL MUSEUM,GENERAL MUSEUM,2 ERIE BLVD,CANAJOHARIE,NY,13317,5186732314,42.90679,-74.57448,3.0,57.0,36.0,2,,
8403601311,ARNOT ART MUSEUM,ARNOT ART MUSEUM,ART MUSEUM,235 LAKE ST,ELMIRA,NY,14901,,42.09068,-76.80224,1.0,15.0,36.0,2,729099.0,453280.0
8403600404,ART COLLECTIONS,ART COLLECTIONS,GENERAL MUSEUM,219 PALISADE AVE,DOBBS FERRY,NY,10522,2123373378,41.00602,-73.87693,2.0,119.0,36.0,2,,
8409502741,ART GALLERY,MARIST COLLEGE,ART MUSEUM,3399 NORTH ROAD,POUGHKEEPSIE,NY,12601,8455753182,41.72279,-73.93647,2.0,27.0,36.0,2,319421285.0,228913647.0
8409502767,ART GALLERY AT COLLEGE OF STATEN ISLAND,ART GALLERY AT COLLEGE OF STATEN ISLAND,ART MUSEUM,2800 VICTORY BLVD,STATEN ISLAND,NY,10314,7189822553,40.60744,-74.1586,1.0,85.0,36.0,2,,
